,nace_id,year,acquired_amount,transferred_amount,auctions,free_allocations,emissions2
2280,08.99,2023,0,0,0,1053682,1081532.0
2281,08.99,2024,0,0,0,986754,1005591.0
2282,08.99,2025,0,0,0,986161,0.0
2283,08.99,2026,0,0,0,0,0.0
2284,08.99,2027,0,0,0,0,0.0
2285,08.99,2028,0,0,0,0,0.0
2286,08.99,2029,0,0,0,0,0.0
2287,08.99,2030,0,0,0,0,0.0
4394,09.10,2005,14353,0,0,51557,0.0
4395,09.10,2006,90761,48442,0,51557,19030.0
4396,09.10,2007,96609,56417,0,51556,85829.0
4397,09.10,2008,96174,143702,0,109270,84418.0
4398,09.10,2009,149490,103324,0,109270,121823.0
4399,09.10,2010,129587,93856,0,128460,103806.0
4400,09.10,2011,102283,94831,0,121901,94048.0
4401,09.10,2012,217218,244245,0,120042,100235.0
4402,09.10,2013,230484,322354,0,363703,97652.0
4403,09.10,2014,649414,508663,0,382208,428754.0
4404,09.10,2015,483011,470994,0,357389,434416.0
4405,09.10,2016,380720,435017,0,342524,399512.0
4406,09.10,2017,392050,365301,0,322487,327228.0
4407,09.10,2018,517380,490103,0,326289,330346.0
4408,09.10,2019,357054,478830,0,278808,312031.0
4409,09.10,2020,486030,469997,0,249505,302176.0
4410,09.10,2021,283663,351557,0,165486,248083.0
4411,09.10,2022,0,0,0,164555,262340.0
4412,09.10,2023,0,0,0,166178,263765.0
4413,09.10,2024,0,0,0,167052,232497.0
4414,09.10,2025,0,0,0,167052,0.0
4415,09.10,2026,0,0,0,0,0.0
4416,09.10,2027,0,0,0,0,0.0
4417,09.10,2028,0,0,0,0,0.0
4418,09.10,2029,0,0,0,0,0.0
4419,09.10,2030,0,0,0,0,0.0
754,10.11,2005,206627,0,0,454442,0.0
755,10.11,2006,490803,366891,0,440711,286475.0
756,10.11,2007,566401,399505,0,445740,341752.0
757,10.11,2008,599243,691942,0,433319,402435.0
758,10.11,2009,604455,453976,0,413111,410884.0
759,10.11,2010,435999,404863,0,413111,325642.0
760,10.11,2011,464086,460859,0,413110,319807.0
761,10.11,2012,565941,418247,0,430604,364194.0
762,10.11,2013,108951,704239,0,257413,364309.0
763,10.11,2014,632233,423446,0,238518,355622.0
764,10.11,2015,383997,393121,0,205982,366729.0
765,10.11,2016,358100,349669,0,175001,332768.0
766,10.11,2017,253478,361767,0,144219,322960.0
767,10.11,2018,238229,315166,0,120563,289820.0
768,10.11,2019,323499,319570,0,83860,288840.0
769,10.11,2020,296283,285263,0,70429,258039.0
770,10.11,2021,194518,296048,0,62797,254572.0
771,10.11,2022,0,0,0,64047,258306.0
772,10.11,2023,0,0,0,57996,206851.0
773,10.11,2024,0,0,0,55941,171874.0
774,10.11,2025,0,0,0,55901,6009.0
775,10.11,2026,0,0,0,0,0.0
776,10.11,2027,0,0,0,0,0.0
777,10.11,2028,0,0,0,0,0.0
778,10.11,2029,0,0,0,0,0.0
779,10.11,2030,0,0,0,0,0.0
5044,10.12,2005,28611,4100,0,48182,0.0
5045,10.12,2006,73083,49603,0,48565,29222.0
5046,10.12,2007,68297,53196,0,48244,70274.0
5047,10.12,2008,49111,74683,0,54737,49768.0
5048,10.12,2009,64757,64661,0,54737,50536.0
5049,10.12,2010,57357,55477,0,54737,50477.0
5050,10.12,2011,66269,64023,0,54737,47023.0
5051,10.12,2012,71519,59548,0,54737,43548.0
5052,10.12,2013,36645,60347,0,42109,44769.0
5053,10.12,2014,94482,75150,0,31968,64030.0
5054,10.12,2015,65724,64630,0,33724,64630.0
5055,10.12,2016,81714,63271,0,29714,63271.0
5056,10.12,2017,38824,61445,0,25824,61445.0
5057,10.12,2018,40973,63484,0,22060,63484.0
5058,10.12,2019,78969,76975,0,18417,67233.0
5059,10.12,2020,49121,54386,0,10590,61277.0
5060,10.12,2021,36460,57459,0,5136,55969.0
5061,10.12,2022,0,0,0,5136,37865.0
5062,10.12,2023,0,0,0,5136,38719.0
5063,10.12,2024,0,0,0,5136,38789.0
5064,10.12,2025,0,0,0,5136,0.0
5065,10.12,2026,0,0,0,0,0.0
5066,10.12,2027,0,0,0,0,0.0
5067,10.12,2028,0,0,0,0,0.0
5068,10.12,2029,0,0,0,0,0.0
5069,10.12,2030,0,0,0,0,0.0
2756,10.13,2005,133157,0,0,272386,0.0
2757,10.13,2006,440638,226803,0,270613,116655.0
2758,10.13,2007,260031,232516,0,248866,285936.0
2759,10.13,2008,361965,431536,0,272389,260750.0
2760,10.13,2009,299890,291539,0,271991,265872.0
2761,10.13,2010,329772,283905,0,288749,227150.0
2762,10.13,2011,287447,296959,0,265504,218421.0
2763,10.13,2012,315111,301012,0,255433,203134.0
2764,10.13,2013,152167,384275,0,171411,196557.0
2765,10.13,2014,411583,357364,0,160019,198061.0
2766,10.13,2015,207892,255285,0,150176,196552.0
2767,10.13,2016,230217,224777,0,138397,206101.0
2768,10.13,2017,325038,240348,0,126932,214723.0
2769,10.13,2018,186075,314912,0,112732,211834.0
2770,10.13,2019,244185,246778,0,103968,217323.0
2771,10.13,2020,245285,229932,0,93688,210317.0
2772,10.13,2021,131509,256513,0,82133,207639.0
2773,10.13,2022,0,0,0,79478,198796.0
2774,10.13,2023,0,0,0,82300,163581.0
2775,10.13,2024,0,0,0,79185,161226.0
2776,10.13,2025,0,0,0,78996,0.0
2777,10.13,2026,0,0,0,0,0.0
2778,10.13,2027,0,0,0,0,0.0
2779,10.13,2028,0,0,0,0,0.0
2780,10.13,2029,0,0,0,0,0.0
2781,10.13,2030,0,0,0,0,0.0
2106,10.20,2005,333006,62000,0,333868,0.0
2107,10.20,2006,233874,225606,0,302695,206308.0
2108,10.20,2007,344466,258434,0,301198,201922.0
2109,10.20,2008,535276,601556,0,354876,218371.0
2110,10.20,2009,448618,309962,0,355107,288823.0
2111,10.20,2010,361030,353655,0,355352,311892.0
2112,10.20,2011,439746,472570,0,355482,333716.0
2113,10.20,2012,421989,349197,0,355482,269590.0
2114,10.20,2013,139804,510372,0,207426,240485.0
2115,10.20,2014,460515,286844,0,209489,254065.0
2116,10.20,2015,371740,395921,0,194728,289572.0
2117,10.20,2016,440564,366780,0,186456,352027.0
2118,10.20,2017,310497,325313,0,179199,317313.0
2119,10.20,2018,258778,358682,0,179723,324682.0
2120,10.20,2019,405400,360956,0,175823,320712.0
2121,10.20,2020,353536,355666,0,171929,281690.0
2122,10.20,2021,119806,299791,0,92433,267298.0
2123,10.20,2022,0,0,0,90036,203476.0
2124,10.20,2023,0,0,0,83168,209882.0
2125,10.20,2024,0,0,0,80888,181756.0
2126,10.20,2025,0,0,0,80185,0.0
2127,10.20,2026,0,0,0,0,0.0
2128,10.20,2027,0,0,0,0,0.0
2129,10.20,2028,0,0,0,0,0.0
2130,10.20,2029,0,0,0,0,0.0
2131,10.20,2030,0,0,0,0,0.0
3822,10.3,2005,0,0,0,7876,0.0
3823,10.3,2006,15752,7154,0,7876,7154.0
3824,10.3,2007,7876,6286,0,7876,6286.0
3825,10.3,2008,8405,10188,0,8405,7510.0
3826,10.3,2009,8405,7330,0,8405,7330.0
3827,10.3,2010,8405,7162,0,8405,7162.0
3828,10.3,2011,8405,6397,0,8405,6397.0
3829,10.3,2012,8405,6596,0,8405,6596.0
3830,10.3,2013,0,14540,0,5634,6394.0
3831,10.3,2014,10676,4612,0,5042,4612.0
3832,10.3,2015,13712,11680,0,4466,7057.0
3833,10.3,2016,3907,5933,0,3907,5933.0
3834,10.3,2017,3366,6004,0,3366,6004.0
3835,10.3,2018,2842,6578,0,2842,6578.0
3836,10.3,2019,2335,7296,0,2335,7296.0
3837,10.3,2020,9347,6179,0,1847,6179.0
3838,10.3,2021,700,6596,0,1578,6596.0
3839,10.3,2022,0,0,0,1578,7408.0
3840,10.3,2023,0,0,0,1578,8268.0
3841,10.3,2024,0,0,0,1578,9642.0
3842,10.3,2025,0,0,0,1578,0.0
3843,10.3,2026,0,0,0,0,0.0
3844,10.3,2027,0,0,0,0,0.0
3845,10.3,2028,0,0,0,0,0.0
3846,10.3,2029,0,0,0,0,0.0
3847,10.3,2030,0,0,0,0,0.0
1144,10.31,2005,633214,5000,0,642933,0.0
1145,10.31,2006,707696,687174,0,642933,464604.0
1146,10.31,2007,852231,693285,0,642928,723238.0
1147,10.31,2008,1087516,1053247,0,837442,604312.0
1148,10.31,2009,1020169,1002184,0,928919,810727.0
1149,10.31,2010,938592,818707,0,897854,779370.0
1150,10.31,2011,1076954,1056065,0,901425,811189.0
1151,10.31,2012,1181100,956236,0,915424,828608.0
1152,10.31,2013,791438,1443193,0,747625,833639.0
1153,10.31,2014,1346044,1049433,0,876317,999856.0
1154,10.31,2015,1272331,1088096,0,869876,1017750.0
1155,10.31,2016,1077754,1090841,0,855273,1054388.0
1156,10.31,2017,1084198,1075697,0,851233,1071910.0
1157,10.31,2018,1067313,1143344,0,820974,1072125.0
1158,10.31,2019,1070404,1236791,0,796537,1109783.0
1159,10.31,2020,1214318,1143689,0,769190,1064331.0
1160,10.31,2021,838541,1375654,0,601791,1023526.0
1161,10.31,2022,0,0,0,610231,941129.0
1162,10.31,2023,0,0,0,628369,948202.0
1163,10.31,2024,0,0,0,633110,913382.0
1164,10.31,2025,0,0,0,630071,0.0
1165,10.31,2026,0,0,0,0,0.0
1166,10.31,2027,0,0,0,0,0.0
1167,10.31,2028,0,0,0,0,0.0
1168,10.31,2029,0,0,0,0,0.0
1169,10.31,2030,0,0,0,0,0.0
468,10.32,2005,132877,0,0,333627,0.0
469,10.32,2006,481537,251906,0,324084,336792.0
470,10.32,2007,561556,382335,0,332523,426130.0
471,10.32,2008,635372,637323,0,432514,211323.0
472,10.32,2009,549689,431356,0,441744,407804.0
473,10.32,2010,467946,459995,0,443116,404968.0
474,10.32,2011,487551,422969,0,461174,378936.0
475,10.32,2012,555490,446974,0,462333,365380.0
476,10.32,2013,536629,1093085,0,200200,327156.0
477,10.32,2014,462622,385314,0,173642,318437.0
478,10.32,2015,195918,255927,0,155634,247981.0
479,10.32,2016,266546,280683,0,134440,269149.0
480,10.32,2017,163625,251117,0,114237,249601.0
481,10.32,2018,255438,322517,0,94606,316300.0
482,10.32,2019,251451,335313,0,80135,319847.0
483,10.32,2020,188272,310063,0,65786,306813.0
484,10.32,2021,166909,277848,0,35633,277467.0
485,10.32,2022,0,0,0,35498,224020.0
486,10.32,2023,0,0,0,27596,151528.0
487,10.32,2024,0,0,0,23154,99969.0
488,10.32,2025,0,0,0,20840,0.0
489,10.32,2026,0,0,0,0,0.0
490,10.32,2027,0,0,0,0,0.0
491,10.32,2028,0,0,0,0,0.0
492,10.32,2029,0,0,0,0,0.0
493,10.32,2030,0,0,0,0,0.0
1222,10.39,2005,218152,3700,0,517253,0.0
1223,10.39,2006,831173,501948,0,716732,309706.0
1224,10.39,2007,1126284,727566,0,716733,806638.0
1225,10.39,2008,1352089,1368279,0,875314,692229.0
1226,10.39,2009,1026484,896013,0,878917,717218.0
1227,10.39,2010,965840,888231,0,912491,784186.0
1228,10.39,2011,1080608,1020615,0,923183,844218.0
1229,10.39,2012,1211867,982035,0,923929,798416.0
1230,10.39,2013,447746,1480044,0,713828,767059.0
1231,10.39,2014,1503735,952628,0,646408,771606.0
1232,10.39,2015,892400,1003507,0,641884,829629.0
1233,10.39,2016,966772,989995,0,601415,875219.0
1234,10.39,2017,895100,1026079,0,554355,827142.0
1235,10.39,2018,914580,1126023,0,507875,842525.0
1236,10.39,2019,773811,923089,0,469938,773095.0
1237,10.39,2020,857188,901270,0,432103,804971.0
1238,10.39,2021,767483,954501,0,334659,788528.0
1239,10.39,2022,0,0,0,332024,850872.0
1240,10.39,2023,0,0,0,304132,685513.0
1241,10.39,2024,0,0,0,286994,642847.0
1242,10.39,2025,0,0,0,284410,0.0
1243,10.39,2026,0,0,0,0,0.0
1244,10.39,2027,0,0,0,0,0.0
1245,10.39,2028,0,0,0,0,0.0
1246,10.39,2029,0,0,0,0,0.0
1247,10.39,2030,0,0,0,0,0.0
1508,10.41,2005,1632515,107443,0,2105104,0.0
1509,10.41,2006,2565803,2367094,0,2207483,1411719.0
1510,10.41,2007,3049384,2060106,0,2298435,2081896.0
1511,10.41,2008,3012431,3472760,0,2481424,1907820.0
1512,10.41,2009,3190935,2573073,0,2560012,2101459.0
1513,10.41,2010,2786737,2611405,0,2804259,2193164.0
1514,10.41,2011,3227171,2531496,0,2785505,2178736.0
1515,10.41,2012,3568765,2707503,0,2838246,2102387.0
1516,10.41,2013,1926112,4992760,0,1706126,2050267.0
1517,10.41,2014,3980484,2663003,0,1615245,2051374.0
1518,10.41,2015,2602527,3355483,0,1666886,2073185.0
1519,10.41,2016,2816161,2587521,0,1604000,2113458.0
1520,10.41,2017,2343829,2504862,0,1526809,2087686.0
1521,10.41,2018,2522930,2742997,0,1478525,2066396.0
1522,10.41,2019,2552857,2726309,0,1443628,2117231.0
1523,10.41,2020,2785634,2719669,0,1359594,2052326.0
1524,10.41,2021,1916864,2790674,0,1018923,2051092.0
1525,10.41,2022,0,0,0,1016106,1826351.0
1526,10.41,2023,0,0,0,1000727,1741872.0
1527,10.41,2024,0,0,0,956813,1612890.0
1528,10.41,2025,0,0,0,948008,0.0
1529,10.41,2026,0,0,0,0,0.0
1530,10.41,2027,0,0,0,0,0.0
1531,10.41,2028,0,0,0,0,0.0
1532,10.41,2029,0,0,0,0,0.0
1533,10.41,2030,0,0,0,0,0.0
5122,10.42,2005,0,0,0,20500,0.0
5123,10.42,2006,0,0,0,20500,18623.0
5124,10.42,2007,61500,37928,0,20500,19305.0
5125,10.42,2008,25947,17425,0,43083,17425.0
5126,10.42,2009,60147,70005,0,43386,64005.0
5127,10.42,2010,43715,51385,0,43340,33385.0
5128,10.42,2011,43340,36900,0,43340,26900.0
5129,10.42,2012,43047,49436,0,43047,33528.0
5130,10.42,2013,78022,42186,0,18451,7988.0
5131,10.42,2014,16513,59268,0,16513,59268.0
5132,10.42,2015,0,0,0,0,0.0
5133,10.42,2016,2603,5206,0,0,0.0
5134,10.42,2017,0,0,0,0,0.0
5135,10.42,2018,0,0,0,0,0.0
5136,10.42,2019,0,0,0,0,0.0
5137,10.42,2020,0,0,0,0,0.0
5138,10.42,2021,0,0,0,0,0.0
5139,10.42,2022,0,0,0,0,0.0
5140,10.42,2023,0,0,0,0,0.0
5141,10.42,2024,0,0,0,0,0.0
5142,10.42,2025,0,0,0,0,0.0
5143,10.42,2026,0,0,0,0,0.0
5144,10.42,2027,0,0,0,0,0.0
5145,10.42,2028,0,0,0,0,0.0
5146,10.42,2029,0,0,0,0,0.0
5147,10.42,2030,0,0,0,0,0.0
884,10.51,2005,2644985,118682,0,3363798,0.0
885,10.51,2006,3661591,3027083,0,3406159,2194731.0
886,10.51,2007,6560378,5795040,0,3404800,3619804.0
887,10.51,2008,4505257,5057435,0,3312800,2997500.0
888,10.51,2009,4098007,3558187,0,3312398,3028312.0
889,10.51,2010,3437244,3275794,0,3267490,2578310.0
890,10.51,2011,3487639,3107199,0,3248414,2808033.0
891,10.51,2012,4769376,3712460,0,3227937,2751987.0
892,10.51,2013,2581075,6223498,0,2119539,2650207.0
893,10.51,2014,4074058,3864706,0,2119984,2975210.0
894,10.51,2015,3062888,3520061,0,2023077,2974082.0
895,10.51,2016,3273567,3648188,0,1934098,3126079.0
896,10.51,2017,2930802,3379236,0,1815945,3026832.0
897,10.51,2018,3428244,3395570,0,1721807,2981988.0
898,10.51,2019,3352650,3363127,0,1620357,2933903.0
899,10.51,2020,4116359,3231526,0,1535332,2846388.0
900,10.51,2021,2072715,3416201,0,1293669,2853079.0
901,10.51,2022,0,0,0,1267783,2704583.0
902,10.51,2023,0,0,0,1224793,2504994.0
903,10.51,2024,0,0,0,1155191,2394073.0
904,10.51,2025,0,0,0,1146294,0.0
905,10.51,2026,0,0,0,0,0.0
906,10.51,2027,0,0,0,0,0.0
907,10.51,2028,0,0,0,0,0.0
908,10.51,2029,0,0,0,0,0.0
909,10.51,2030,0,0,0,0,0.0
6500,10.52,2005,9757,0,0,9757,0.0
6501,10.52,2006,10028,10028,0,9757,271.0
6502,10.52,2007,9758,10177,0,9758,19934.0
6503,10.52,2008,15703,17286,0,7755,9531.0
6504,10.52,2009,9626,9625,0,7755,9625.0
6505,10.52,2010,8848,8848,0,7755,8848.0
6506,10.52,2011,7755,9495,0,7755,9495.0
6507,10.52,2012,17685,16392,0,7755,11462.0
6508,10.52,2013,19614,26923,0,25138,26035.0
6509,10.52,2014,57680,31915,0,22498,30859.0
6510,10.52,2015,20537,15748,0,24127,15443.0
6511,10.52,2016,17436,20919,0,17789,11223.0
6512,10.52,2017,25095,21882,0,15327,6144.0
6513,10.52,2018,12946,5041,0,12946,5041.0
6514,10.52,2019,8532,11500,0,10644,4285.0
6515,10.52,2020,10537,5104,0,8425,5104.0
6516,10.52,2021,4108,10742,0,3717,8688.0
6517,10.52,2022,0,0,0,1968,8663.0
6518,10.52,2023,0,0,0,1420,3896.0
6519,10.52,2024,0,0,0,1420,2725.0
6520,10.52,2025,0,0,0,1420,0.0
6521,10.52,2026,0,0,0,0,0.0
6522,10.52,2027,0,0,0,0,0.0
6523,10.52,2028,0,0,0,0,0.0
6524,10.52,2029,0,0,0,0,0.0
6525,10.52,2030,0,0,0,0,0.0
5018,10.61,2005,137860,0,0,123511,0.0
5019,10.61,2006,147819,150465,0,123511,21562.0
5020,10.61,2007,201112,146514,0,123510,252729.0
5021,10.61,2008,238958,195685,0,197583,181160.0
5022,10.61,2009,194483,273577,0,189312,168506.0
5023,10.61,2010,202160,218415,0,195079,173898.0
5024,10.61,2011,293406,211157,0,263837,189562.0
5025,10.61,2012,385741,236208,0,268160,195537.0
5026,10.61,2013,346683,492935,0,144992,196422.0
5027,10.61,2014,324191,329550,0,138768,208769.0
5028,10.61,2015,214630,243359,0,130433,196173.0
5029,10.61,2016,226450,218714,0,133726,199265.0
5030,10.61,2017,278448,240831,0,134878,216229.0
5031,10.61,2018,271873,245412,0,126938,221514.0
5032,10.61,2019,92482,245304,0,119196,219653.0
5033,10.61,2020,283050,236189,0,111677,215971.0
5034,10.61,2021,139383,240523,0,56131,211811.0
5035,10.61,2022,0,0,0,54688,126819.0
5036,10.61,2023,0,0,0,53246,111987.0
5037,10.61,2024,0,0,0,41079,109233.0
5038,10.61,2025,0,0,0,39936,0.0
5039,10.61,2026,0,0,0,0,0.0
5040,10.61,2027,0,0,0,0,0.0
5041,10.61,2028,0,0,0,0,0.0
5042,10.61,2029,0,0,0,0,0.0
5043,10.61,2030,0,0,0,0,0.0
3380,10.62,2005,3851939,218570,0,4700230,0.0
3381,10.62,2006,5315996,5143723,0,4752068,2184886.0
3382,10.62,2007,5872652,5311740,0,4752068,5664680.0
3383,10.62,2008,7915792,9222105,0,4930506,3669571.0
3384,10.62,2009,6006153,5152242,0,4902028,4008707.0
3385,10.62,2010,5828325,4678555,0,5054046,3922477.0
3386,10.62,2011,7344930,5891547,0,5008105,3971730.0
3387,10.62,2012,8032283,6644767,0,5187601,3794412.0
3388,10.62,2013,3132251,10086926,0,3471829,3932015.0
3389,10.62,2014,8309915,7699604,0,3427748,3945019.0
3390,10.62,2015,5650864,4551967,0,3360801,3793890.0
3391,10.62,2016,4468257,4163418,0,3304509,3814030.0
3392,10.62,2017,4488260,4190062,0,3273492,3907495.0
3393,10.62,2018,3947230,5499009,0,3226050,3893634.0
3394,10.62,2019,4129391,4739406,0,3148356,3873699.0
3395,10.62,2020,6041502,4607183,0,3088990,3771517.0
3396,10.62,2021,2033814,4852228,0,2210518,3733786.0
3397,10.62,2022,0,0,0,2194364,3603355.0
3398,10.62,2023,0,0,0,2142876,3405672.0
3399,10.62,2024,0,0,0,1999641,2898491.0
3400,10.62,2025,0,0,0,1983403,0.0
3401,10.62,2026,0,0,0,0,0.0
3402,10.62,2027,0,0,0,0,0.0
3403,10.62,2028,0,0,0,0,0.0
3404,10.62,2029,0,0,0,0,0.0
3405,10.62,2030,0,0,0,0,0.0
6214,10.71,2005,21419,0,0,21419,0.0
6215,10.71,2006,52310,52768,0,21159,8368.0
6216,10.71,2007,21190,33948,0,20908,7965.0
6217,10.71,2008,8163,8203,0,8163,7505.0
6218,10.71,2009,11285,10463,0,8163,7318.0
6219,10.71,2010,8363,8302,0,8163,8217.0
6220,10.71,2011,8163,8143,0,8163,8038.0
6221,10.71,2012,8063,7561,0,8063,7561.0
6222,10.71,2013,0,9568,0,0,7313.0
6223,10.71,2014,0,2255,0,0,0.0
6224,10.71,2015,0,0,0,0,0.0
6225,10.71,2016,0,0,0,0,0.0
6226,10.71,2017,0,0,0,0,0.0
6227,10.71,2018,0,0,0,0,0.0
6228,10.71,2019,0,0,0,0,0.0
6229,10.71,2020,0,0,0,0,0.0
6230,10.71,2021,0,0,0,0,0.0
6231,10.71,2022,0,0,0,0,0.0
6232,10.71,2023,0,0,0,0,0.0
6233,10.71,2024,0,0,0,0,0.0
6234,10.71,2025,0,0,0,0,0.0
6235,10.71,2026,0,0,0,0,0.0
6236,10.71,2027,0,0,0,0,0.0
6237,10.71,2028,0,0,0,0,0.0
6238,10.71,2029,0,0,0,0,0.0
6239,10.71,2030,0,0,0,0,0.0
1378,10.72,2005,0,0,0,21839,0.0
1379,10.72,2006,43678,17699,0,29124,17699.0
1380,10.72,2007,36408,16739,0,29123,16739.0
1381,10.72,2008,110004,36062,0,89511,15569.0
1382,10.72,2009,89666,75602,0,89666,70897.0
1383,10.72,2010,35773,63284,0,86374,54884.0
1384,10.72,2011,136974,50933,0,86373,50933.0
1385,10.72,2012,126728,116204,0,86373,50197.0
1386,10.72,2013,43027,205607,0,61583,50301.0
1387,10.72,2014,110543,87833,0,55113,85615.0
1388,10.72,2015,127859,117691,0,48819,83541.0
1389,10.72,2016,87726,85479,0,42718,83988.0
1390,10.72,2017,38265,105485,0,31152,87427.0
1391,10.72,2018,56312,74782,0,26312,74462.0
1392,10.72,2019,71654,75341,0,21628,75341.0
1393,10.72,2020,201677,159005,0,17116,82384.0
1394,10.72,2021,47907,127915,0,8710,80841.0
1395,10.72,2022,0,0,0,7152,51487.0
1396,10.72,2023,0,0,0,9213,51484.0
1397,10.72,2024,0,0,0,9213,41543.0
1398,10.72,2025,0,0,0,9213,0.0
1399,10.72,2026,0,0,0,0,0.0
1400,10.72,2027,0,0,0,0,0.0
1401,10.72,2028,0,0,0,0,0.0
1402,10.72,2029,0,0,0,0,0.0
1403,10.72,2030,0,0,0,0,0.0
3848,10.73,2005,0,0,0,51458,0.0
3849,10.73,2006,106809,55638,0,51458,7721.0
3850,10.73,2007,153214,91106,0,51458,71925.0
3851,10.73,2008,123937,118818,0,118709,144160.0
3852,10.73,2009,82076,61390,0,131032,61158.0
3853,10.73,2010,180961,50680,0,131032,50680.0
3854,10.73,2011,131764,48676,0,131032,48676.0
3855,10.73,2012,211952,107292,0,133183,52292.0
3856,10.73,2013,26785,571054,0,57042,50373.0
3857,10.73,2014,115701,73698,0,43974,67868.0
3858,10.73,2015,47970,62942,0,38950,60951.0
3859,10.73,2016,52445,60123,0,34079,56511.0
3860,10.73,2017,39328,61639,0,29358,61639.0
3861,10.73,2018,38707,62478,0,22509,62478.0
3862,10.73,2019,25194,51402,0,18494,51402.0
3863,10.73,2020,28133,51516,0,14633,51516.0
3864,10.73,2021,127694,156283,0,10673,59797.0
3865,10.73,2022,0,0,0,10588,96321.0
3866,10.73,2023,0,0,0,9963,99529.0
3867,10.73,2024,0,0,0,7357,91435.0
3868,10.73,2025,0,0,0,7357,0.0
3869,10.73,2026,0,0,0,0,0.0
3870,10.73,2027,0,0,0,0,0.0
3871,10.73,2028,0,0,0,0,0.0
3872,10.73,2029,0,0,0,0,0.0
3873,10.73,2030,0,0,0,0,0.0
4004,10.8,2005,0,0,0,0,0.0
4005,10.8,2006,0,0,0,0,0.0
4006,10.8,2007,0,0,0,0,0.0
4007,10.8,2008,0,0,0,0,0.0
4008,10.8,2009,0,0,0,0,0.0
4009,10.8,2010,0,0,0,0,0.0
4010,10.8,2011,0,0,0,0,0.0
4011,10.8,2012,0,0,0,0,0.0
4012,10.8,2013,0,0,0,2915,0.0
4013,10.8,2014,5523,4169,0,6675,4169.0
4014,10.8,2015,12810,13181,0,5708,12712.0
4015,10.8,2016,30060,16019,0,4995,16488.0
4016,10.8,2017,19681,15359,0,4305,14671.0
4017,10.8,2018,4337,14174,0,3637,14174.0
4018,10.8,2019,8890,14390,0,2990,14390.0
4019,10.8,2020,17723,17311,0,2368,14248.0
4020,10.8,2021,13543,17217,0,1816,15800.0
4021,10.8,2022,0,0,0,1789,16660.0
4022,10.8,2023,0,0,0,632,13948.0
4023,10.8,2024,0,0,0,632,2911.0
4024,10.8,2025,0,0,0,632,0.0
4025,10.8,2026,0,0,0,0,0.0
4026,10.8,2027,0,0,0,0,0.0
4027,10.8,2028,0,0,0,0,0.0
4028,10.8,2029,0,0,0,0,0.0
4029,10.8,2030,0,0,0,0,0.0
1196,10.81,2005,6957943,713003,0,9848854,0.0
1197,10.81,2006,11243877,9593481,0,9959447,5311520.0
1198,10.81,2007,10793685,9096285,0,11072223,10263469.0
1199,10.81,2008,14490384,15518207,0,8939374,7724577.0
1200,10.81,2009,10364823,9472175,0,8869879,6702949.0
1201,10.81,2010,11293371,9859390,0,8882001,7159784.0
1202,10.81,2011,11701769,10061881,0,8823602,6846162.0
1203,10.81,2012,13035575,9616367,0,8654518,6578731.0
1204,10.81,2013,7351072,21406176,0,5886287,6216015.0
1205,10.81,2014,14204227,12006113,0,5782739,8022242.0
1206,10.81,2015,8331771,9777527,0,5625669,8482845.0
1207,10.81,2016,9183439,9250285,0,5424098,7653058.0
1208,10.81,2017,8087776,8213460,0,5269917,7270634.0
1209,10.81,2018,9260550,11092211,0,5162931,7920059.0
1210,10.81,2019,8938280,11645318,0,4925795,7980028.0
1211,10.81,2020,13167894,11060065,0,4738756,7514074.0
1212,10.81,2021,6259524,9062668,0,3514258,6808819.0
1213,10.81,2022,0,0,0,3335325,5613506.0
1214,10.81,2023,0,0,0,3326481,5742682.0
1215,10.81,2024,0,0,0,3262261,5003762.0
1216,10.81,2025,0,0,0,3238464,0.0
1217,10.81,2026,0,0,0,0,0.0
1218,10.81,2027,0,0,0,0,0.0
1219,10.81,2028,0,0,0,0,0.0
1220,10.81,2029,0,0,0,0,0.0
1221,10.81,2030,0,0,0,0,0.0
3276,10.82,2005,178784,25000,0,178784,0.0
3277,10.82,2006,194554,208121,0,178783,85243.0
3278,10.82,2007,178784,202845,0,178784,94756.0
3279,10.82,2008,174840,99801,0,167096,81989.0
3280,10.82,2009,179070,146397,0,167095,136922.0
3281,10.82,2010,203189,191097,0,182629,134937.0
3282,10.82,2011,181546,156231,0,169841,130794.0
3283,10.82,2012,272926,186242,0,169842,124513.0
3284,10.82,2013,143616,353670,0,80022,126551.0
3285,10.82,2014,153042,159068,0,73509,104460.0
3286,10.82,2015,216850,107853,0,65961,106612.0
3287,10.82,2016,114793,159005,0,59937,118461.0
3288,10.82,2017,87482,145829,0,48425,112470.0
3289,10.82,2018,51997,91545,0,41997,91545.0
3290,10.82,2019,64076,100612,0,37621,87901.0
3291,10.82,2020,153734,107296,0,33398,91279.0
3292,10.82,2021,15151,180154,0,8270,88702.0
3293,10.82,2022,0,0,0,8578,54667.0
3294,10.82,2023,0,0,0,8623,55390.0
3295,10.82,2024,0,0,0,8469,55765.0
3296,10.82,2025,0,0,0,8315,0.0
3297,10.82,2026,0,0,0,0,0.0
3298,10.82,2027,0,0,0,0,0.0
3299,10.82,2028,0,0,0,0,0.0
3300,10.82,2029,0,0,0,0,0.0
3301,10.82,2030,0,0,0,0,0.0
2600,10.83,2005,135325,0,0,233187,0.0
2601,10.83,2006,331049,240123,0,294173,137559.0
2602,10.83,2007,436843,274913,0,294174,367291.0
