,Unnamed: 0,InVolReg,OutVolReg,TVolFin,WalletReg,WalletFin,Date,Price,Coal_price_EU,Ngas_price_EU,Oil_price_EU,HDD,CDD,ESI,IPI,InVolReg_lag1,InVolReg_lag2,OutVolReg_lag1,OutVolReg_lag2,OutVolFin_lag2,TVolFin_lag1,WalletReg_lag1,WalletReg_lag2,Price_lag1,Price_lag2,Coal_price_EU_lag1,Coal_price_EU_lag2,Ngas_price_EU_lag1,Ngas_price_EU_lag2,Oil_price_EU_lag1,Oil_price_EU_lag2,HDD_lag2,CDD_lag1,CDD_lag2,ESI_lag1,ESI_lag2,IPI_lag1,IPI_lag2
40,42,-0.1536975216269098,-0.1826792996014727,0.6931471805599453,19.51148486473033,15.2064700205573,2016-07-01,-0.0052604013991803,0.086468155215857,-0.0015562381230167,-0.0375480335011548,-0.732539582270606,0.7539685172388224,-0.0006114338313389,-0.0395860766940652,0.0833968392042834,-2.754155098490866,-0.1269221081525859,-4.163936807973329,0.6931471805599453,0.6931471805599453,19.499295464124494,19.48536653235772,-0.1569947802400171,-0.0080393465594168,0.0187932086236166,0.0073671736622369,0.0545596633595399,0.0458868643547083,0.0228587918934284,0.0700284880595427,-0.6541505319381864,2.089525660746462,0.0944096844710746,0.0012217472503222,-0.0030549283319833,0.011943182844174,0.0148978546806377
41,43,0.0369079211298988,-0.2737404555732805,0.6931471805599453,19.52925602345952,15.2064700205573,2016-08-01,0.0052604013991803,0.0468181523887754,-0.0833615938232366,0.006752597859907,0.5148354308762211,-0.1749530198877007,-0.0024513556992067,0.0150875092026661,-0.1536975216269098,0.0833968392042834,-0.1826792996014727,-0.1269221081525859,0.6931471805599453,0.6931471805599453,19.51148486473033,19.499295464124494,-0.0052604013991803,-0.1569947802400171,0.086468155215857,0.0187932086236166,-0.0015562381230167,0.0545596633595399,-0.0375480335011548,0.0228587918934284,-0.9122051439956396,0.7539685172388224,2.089525660746462,-0.0006114338313389,0.0012217472503222,-0.0395860766940652,0.011943182844174
42,44,-0.0082852395226638,0.1866125827300724,0.6931471805599453,19.54355395855164,15.2064700205573,2016-09-01,0.0511358843077331,0.0444884567038847,0.0257254458716087,0.000689660227688,0.5850161688936253,-0.9088210426141452,0.0091790165479821,-0.0089307291577958,0.0369079211298988,-0.1536975216269098,-0.2737404555732805,-0.1826792996014727,0.6931471805599453,0.6931471805599453,19.52925602345952,19.51148486473033,0.0052604013991803,-0.0052604013991803,0.0468181523887754,0.086468155215857,-0.0833615938232366,-0.0015562381230167,0.006752597859907,-0.0375480335011548,-0.732539582270606,-0.1749530198877007,0.7539685172388224,-0.0024513556992067,-0.0006114338313389,0.0150875092026661,-0.0395860766940652
43,45,-0.3154838678644083,-0.0790581346052103,0.6931471805599453,19.550267282481418,15.2064700205573,2016-10-01,0.089583672313295,0.1725512138332323,0.135019009973857,0.0586257563128098,1.1758500524618682,-1.7374474798743151,0.0023841277479554,0.0205614720378015,-0.0082852395226638,0.0369079211298988,0.1866125827300724,-0.2737404555732805,0.6931471805599453,0.6931471805599453,19.54355395855164,19.52925602345952,0.0511358843077331,0.0052604013991803,0.0444884567038847,0.0468181523887754,0.0257254458716087,-0.0833615938232366,0.000689660227688,0.006752597859907,0.5148354308762211,-0.9088210426141452,-0.1749530198877007,0.0091790165479821,-0.0024513556992067,-0.0089307291577958,0.0150875092026661
44,46,0.3856158775123788,0.6160429307436583,0.6931471805599453,19.554670733030104,15.2064700205573,2016-11-01,-0.1282063589362443,0.0766538143500632,0.0507980713816742,-0.0310725688042809,0.4265031246022976,-0.126632650933366,-0.0048793489984388,0.0183323190834716,-0.3154838678644083,-0.0082852395226638,-0.0790581346052103,0.1866125827300724,0.6931471805599453,0.6931471805599453,19.550267282481418,19.54355395855164,0.089583672313295,0.0511358843077331,0.1725512138332323,0.0444884567038847,0.135019009973857,0.0257254458716087,0.0586257563128098,0.000689660227688,0.5850161688936253,-1.7374474798743151,-0.9088210426141452,0.0023841277479554,0.0091790165479821,0.0205614720378015,-0.0089307291577958
45,47,1.732421807803675,0.6423477119862682,0.6931471805599453,19.684112907910976,15.2064700205573,2016-12-01,0.1849088803589054,-0.0908065996210485,-0.0147673147869329,0.1173787456080557,0.20310120463028,0.0,0.0041798138692819,-0.0082079804178292,0.3856158775123788,-0.3154838678644083,0.6160429307436583,-0.0790581346052103,0.6931471805599453,0.6931471805599453,19.554670733030104,19.550267282481418,-0.1282063589362443,0.089583672313295,0.0766538143500632,0.1725512138332323,0.0507980713816742,0.135019009973857,-0.0310725688042809,0.0586257563128098,1.1758500524618682,-0.126632650933366,-1.7374474798743151,-0.0048793489984388,0.0023841277479554,0.0183323190834716,0.0205614720378015
46,48,-1.31964905182949,-0.6641887235794517,0.6931471805599453,19.70373631196839,15.2064700205573,2017-01-01,-0.0760312409761616,-0.0376010150575538,0.0723814558439372,0.0057276664514276,0.1893318675888693,0.0,-0.0036254482257547,-0.0156902157430876,1.732421807803675,0.3856158775123788,0.6423477119862682,0.6160429307436583,0.6931471805599453,0.6931471805599453,19.684112907910976,19.554670733030104,0.1849088803589054,-0.1282063589362443,-0.0908065996210485,0.0766538143500632,-0.0147673147869329,0.0507980713816742,0.1173787456080557,-0.0310725688042809,0.4265031246022976,0.0,-0.126632650933366,0.0041798138692819,-0.0048793489984388,-0.0082079804178292,0.0183323190834716
47,49,2.7281523852793192,-0.0706276983990896,0.6931471805599453,20.2106948258778,15.2064700205573,2017-02-01,-0.0112150708201399,-0.0307943768181875,-0.0112102645281382,0.0056069231923592,-0.3193092082255901,0.0,-0.0041753714104801,0.0288812189293414,-1.31964905182949,1.732421807803675,-0.6641887235794517,0.6423477119862682,0.6931471805599453,0.6931471805599453,19.70373631196839,19.684112907910976,-0.0760312409761616,0.1849088803589054,-0.0376010150575538,-0.0908065996210485,0.0723814558439372,-0.0147673147869329,0.0057276664514276,0.1173787456080557,0.20310120463028,0.0,0.0,-0.0036254482257547,0.0041798138692819,-0.0156902157430876,-0.0082079804178292
48,50,-0.6215851624478681,2.492280184444228,0.6931471805599453,20.265066840451155,15.2064700205573,2017-03-01,-0.0510954508811187,0.0047206265824932,-0.1166869106270409,-0.0473759713374342,-0.196284937751594,0.004987541511039,0.0029717703891574,-0.0113611765091778,2.7281523852793192,-1.31964905182949,-0.0706276983990896,-0.6641887235794517,0.6931471805599453,0.6931471805599453,20.2106948258778,19.70373631196839,-0.0112150708201399,-0.0760312409761616,-0.0307943768181875,-0.0376010150575538,-0.0112102645281382,0.0723814558439372,0.0056069231923592,0.0057276664514276,0.1893318675888693,0.0,0.0,-0.0041753714104801,-0.0036254482257547,0.0288812189293414,-0.0156902157430876
49,51,0.0684232903065016,1.609902295369995,0.6931471805599453,19.45138707380131,15.2064700205573,2017-04-01,-0.0099404397052502,0.0189384395721106,-0.0008975432779747,0.0106128220844388,-0.1775698842082782,0.0,0.0029454066389309,-0.0273354986483918,-0.6215851624478681,2.7281523852793192,2.492280184444228,-0.0706276983990896,0.6931471805599453,0.6931471805599453,20.265066840451155,20.2106948258778,-0.0510954508811187,-0.0112150708201399,0.0047206265824932,-0.0307943768181875,-0.1166869106270409,-0.0112102645281382,-0.0473759713374342,0.0056069231923592,-0.3193092082255901,0.004987541511039,0.0,0.0029717703891574,-0.0041753714104801,-0.0113611765091778,0.0288812189293414
50,52,-2.3075409074510915,-3.987038588109705,0.6931471805599453,19.467701574488288,15.2064700205573,2017-05-01,0.0401424429980914,-0.0915682753821505,-0.012219620513965,-0.0478356740121492,-0.6829546427801434,0.5546282464243837,-0.0076886566764704,-0.0427025780552181,0.0684232903065016,-0.6215851624478681,1.609902295369995,2.492280184444228,0.6931471805599453,0.6931471805599453,19.45138707380131,20.265066840451155,-0.0099404397052502,-0.0510954508811187,0.0189384395721106,0.0047206265824932,-0.0008975432779747,-0.1166869106270409,0.0106128220844388,-0.0473759713374342,-0.196284937751594,0.0,0.004987541511039,0.0029454066389309,0.0029717703891574,-0.0273354986483918,-0.0113611765091778
51,53,-0.6027367890445383,-0.4324656060372032,0.6931471805599453,19.47272617207885,15.2064700205573,2017-06-01,0.0066953860829848,0.0430656705022975,-0.0281431367854589,-0.0630320016660164,-0.9361000307517332,2.0360119837525,0.0088386468714753,0.0256486356077383,-2.3075409074510915,0.0684232903065016,-3.987038588109705,1.609902295369995,0.6931471805599453,0.6931471805599453,19.467701574488288,19.45138707380131,0.0401424429980914,-0.0099404397052502,-0.0915682753821505,0.0189384395721106,-0.012219620513965,-0.0008975432779747,-0.0478356740121492,0.0106128220844388,-0.1775698842082782,0.5546282464243837,0.0,-0.0076886566764704,0.0029454066389309,-0.0427025780552181,-0.0273354986483918
52,54,-0.3287213916684983,0.1630476702530821,0.6931471805599453,19.46648287609832,15.2064700205573,2017-07-01,0.0291237117219682,0.0319919536391752,-0.0006208152342508,0.008253330480314,-0.4417571436293732,0.3150911275391119,-0.0023833179106675,0.0023860665102422,-0.6027367890445383,-2.3075409074510915,-0.4324656060372032,-3.987038588109705,0.6931471805599453,0.6931471805599453,19.47272617207885,19.467701574488288,0.0066953860829848,0.0401424429980914,0.0430656705022975,-0.0915682753821505,-0.0281431367854589,-0.012219620513965,-0.0630320016660164,-0.0478356740121492,-0.6829546427801434,2.0360119837525,0.5546282464243837,0.0088386468714753,-0.0076886566764704,0.0256486356077383,-0.0427025780552181
53,55,0.4385649416975017,-0.2733496768122236,0.6931471805599453,19.47680677203296,15.2064700205573,2017-08-01,0.0723206615796261,0.0603314476903484,0.0367102430561088,0.0182170560866525,0.165240810596325,0.2149445439189876,-0.0052681321219196,0.0226211342344013,-0.3287213916684983,-0.6027367890445383,0.1630476702530821,-0.4324656060372032,0.6931471805599453,0.6931471805599453,19.46648287609832,19.47272617207885,0.0291237117219682,0.0066953860829848,0.0319919536391752,0.0430656705022975,-0.0006208152342508,-0.0281431367854589,0.008253330480314,-0.0630320016660164,-0.9361000307517332,0.3150911275391119,2.0360119837525,-0.0023833179106675,0.0088386468714753,0.0023860665102422,0.0256486356077383
54,56,-0.5261422339671817,0.3231170951889428,0.6931471805599453,19.467703143375825,15.2064700205573,2017-09-01,0.0865806210062301,-0.0109654887284982,0.0441210687637299,0.0407504136081868,0.9854450977226126,-1.776292436130729,0.0075732454452301,-0.0037348316056533,0.4385649416975017,-0.3287213916684983,-0.2733496768122236,0.1630476702530821,0.6931471805599453,0.6931471805599453,19.47680677203296,19.46648287609832,0.0723206615796261,0.0291237117219682,0.0603314476903484,0.0319919536391752,0.0367102430561088,-0.0006208152342508,0.0182170560866525,0.008253330480314,-0.4417571436293732,0.2149445439189876,0.3150911275391119,-0.0052681321219196,-0.0023833179106675,0.0226211342344013,0.0023860665102422
55,57,0.3428753381464897,-0.4441642897678246,0.6931471805599453,19.475101621458304,15.2064700205573,2017-10-01,0.0172283039601772,0.0039957642672785,0.0292438155645,0.03821970406395,0.584553145332424,-0.8041439565319699,0.00052769605663,-0.0018726597232916,-0.5261422339671817,0.4385649416975017,0.3231170951889428,-0.2733496768122236,0.6931471805599453,0.6931471805599453,19.467703143375825,19.47680677203296,0.0865806210062301,0.0723206615796261,-0.0109654887284982,0.0603314476903484,0.0441210687637299,0.0367102430561088,0.0407504136081868,0.0182170560866525,0.165240810596325,-1.776292436130729,0.2149445439189876,0.0075732454452301,-0.0052681321219196,-0.0037348316056533,0.0226211342344013
56,58,0.2988196358832518,0.5170402914617824,0.6931471805599453,19.480048002371536,15.2064700205573,2017-11-01,0.0123458358222992,-0.0021578056232316,0.050394575337572,0.0575161586879833,0.5746755561913837,-0.540239508972284,-0.0057900395583789,-0.0098894142456416,0.3428753381464897,-0.5261422339671817,-0.4441642897678246,0.3231170951889428,0.6931471805599453,0.6931471805599453,19.475101621458304,19.467703143375825,0.0172283039601772,0.0865806210062301,0.0039957642672785,-0.0109654887284982,0.0292438155645,0.0441210687637299,0.03821970406395,0.0407504136081868,0.9854450977226126,-0.8041439565319699,-1.776292436130729,0.00052769605663,0.0075732454452301,-0.0018726597232916,-0.0037348316056533
57,59,1.678517858025991,0.6887090590175635,0.6931471805599453,19.59694312334444,15.2064700205573,2017-12-01,0.0471820942373515,0.022175152718189,0.035245961585371,0.0122209298523845,0.2436114330947552,-0.004987541511039,0.0040073415303316,-0.0056953167710567,0.2988196358832518,0.3428753381464897,0.5170402914617824,-0.4441642897678246,0.6931471805599453,0.6931471805599453,19.480048002371536,19.475101621458304,0.0123458358222992,0.0172283039601772,-0.0021578056232316,0.0039957642672785,0.050394575337572,0.0292438155645,0.0575161586879833,0.03821970406395,0.584553145332424,-0.540239508972284,-0.8041439565319699,-0.0057900395583789,0.00052769605663,-0.0098894142456416,-0.0018726597232916
58,60,-1.0614963000124895,-0.8250406951794051,0.6931471805599453,19.629390601703403,15.2064700205573,2018-01-01,0.0874989440397566,0.015939667252125,-0.0621105839371636,0.0291504333601766,0.0086103158082497,0.0,-0.0080236010463936,0.0179250082374053,1.678517858025991,0.2988196358832518,0.6887090590175635,0.5170402914617824,0.6931471805599453,0.6931471805599453,19.59694312334444,19.480048002371536,0.0471820942373515,0.0123458358222992,0.022175152718189,-0.0021578056232316,0.035245961585371,0.050394575337572,0.0122209298523845,0.0575161586879833,0.5746755561913837,-0.004987541511039,-0.540239508972284,0.0040073415303316,-0.0057900395583789,-0.0056953167710567,-0.0098894142456416
59,61,2.652484252000047,0.6558034855936281,0.6931471805599453,20.17137044664777,15.2064700205573,2018-02-01,0.057307345257306,-0.011081178513411,-0.002214559598848,-0.0456159358948164,0.0859902184988028,0.0,-0.0005798020458778,-0.0145987994211527,-1.0614963000124895,1.678517858025991,-0.8250406951794051,0.6887090590175635,0.6931471805599453,0.6931471805599453,19.629390601703403,19.59694312334444,0.0874989440397566,0.0471820942373515,0.015939667252125,0.022175152718189,-0.0621105839371636,0.035245961585371,0.0291504333601766,0.0122209298523845,0.2436114330947552,0.0,-0.004987541511039,-0.0080236010463936,0.0040073415303316,0.0179250082374053,-0.0056953167710567
60,62,-0.8310007888297974,2.059295163096202,0.6931471805599453,20.18225662063139,15.2064700205573,2018-03-01,0.1902018182192608,-0.0589029291500722,-0.0013540482865721,0.011526294525364,-0.1026835162872004,0.0,-0.0069487132526928,0.0187975459675024,2.652484252000047,-1.0614963000124895,0.6558034855936281,-0.8250406951794051,0.6931471805599453,0.6931471805599453,20.17137044664777,19.629390601703403,0.057307345257306,0.0874989440397566,-0.011081178513411,0.015939667252125,-0.002214559598848,-0.0621105839371636,-0.0456159358948164,0.0291504333601766,0.0086103158082497,0.0,0.0,-0.0005798020458778,-0.0080236010463936,-0.0145987994211527,0.0179250082374053
61,63,0.1843283332785894,1.5663941151037584,0.6931471805599453,19.19020232601646,15.2064700205573,2018-04-01,0.028882874148786,-0.0167292450330052,0.0238596460301581,0.0563355324421763,-0.8129144159936486,0.009950330853168,0.0121369972993941,-0.0216479041918589,-0.8310007888297974,2.652484252000047,2.059295163096202,0.6558034855936281,0.6931471805599453,0.6931471805599453,20.18225662063139,20.17137044664777,0.1902018182192608,0.057307345257306,-0.0589029291500722,-0.011081178513411,-0.0013540482865721,-0.002214559598848,0.011526294525364,-0.0456159358948164,0.0859902184988028,0.0,0.0,-0.0069487132526928,-0.0005798020458778,0.0187975459675024,-0.0145987994211527
62,64,-2.6122834389049743,-4.035248111797252,0.6931471805599453,19.1930104962211,15.2064700205573,2018-05-01,0.0763206433141969,0.1009236218214253,0.0737253461456695,0.0769046933724197,-0.8125928048511293,0.2789809609990448,-0.0116266458732336,0.0165137038822509,0.1843283332785894,-0.8310007888297974,1.5663941151037584,2.059295163096202,0.6931471805599453,0.6931471805599453,19.19020232601646,20.18225662063139,0.028882874148786,0.1902018182192608,-0.0167292450330052,-0.0589029291500722,0.0238596460301581,-0.0013540482865721,0.0563355324421763,0.011526294525364,-0.1026835162872004,0.009950330853168,0.0,0.0121369972993941,-0.0069487132526928,-0.0216479041918589,0.0187975459675024
63,65,-0.031147066993526,-0.2360298804027483,0.6931471805599453,19.20295289254389,15.2064700205573,2018-06-01,0.0163516841148236,0.0635686931610779,0.0040641218891805,-0.0057373379768899,-0.5127962064291474,1.4663370687934267,0.010476028686412,0.0102421751956596,-2.6122834389049743,0.1843283332785894,-4.035248111797252,1.5663941151037584,0.6931471805599453,0.6931471805599453,19.1930104962211,19.19020232601646,0.0763206433141969,0.028882874148786,0.1009236218214253,-0.0167292450330052,0.0737253461456695,0.0238596460301581,0.0769046933724197,0.0563355324421763,-0.8129144159936486,0.2789809609990448,0.009950330853168,-0.0116266458732336,0.0121369972993941,0.0165137038822509,-0.0216479041918589
64,66,-0.2032478878522887,-0.3631258453569241,0.6931471805599453,19.21451134710249,15.2064700205573,2018-07-01,0.1232259245748799,0.0305693801216957,0.0125341371859755,-0.0078358032898497,-1.129009765852481,1.0544354941830705,-0.0046769999616067,-0.0083721419251245,-0.031147066993526,-2.6122834389049743,-0.2360298804027483,-4.035248111797252,0.6931471805599453,0.6931471805599453,19.20295289254389,19.1930104962211,0.0163516841148236,0.0763206433141969,0.0635686931610779,0.1009236218214253,0.0040641218891805,0.0737253461456695,-0.0057373379768899,0.0769046933724197,-0.8125928048511293,1.4663370687934267,0.2789809609990448,0.010476028686412,-0.0116266458732336,0.0102421751956596,0.0165137038822509
65,67,0.297653334435271,0.0481423427314133,0.6931471805599453,19.23680232391376,15.2064700205573,2018-08-01,0.1468082873006304,-0.0049001611947119,0.0488519332927914,-0.0043524264543828,0.6863156196282447,0.3610315947115556,0.0017497601245004,-0.0217194562334448,-0.2032478878522887,-0.031147066993526,-0.3631258453569241,-0.2360298804027483,0.6931471805599453,0.6931471805599453,19.21451134710249,19.20295289254389,0.1232259245748799,0.0163516841148236,0.0305693801216957,0.0635686931610779,0.0125341371859755,0.0040641218891805,-0.0078358032898497,-0.0057373379768899,-0.5127962064291474,1.0544354941830705,1.4663370687934267,-0.0046769999616067,0.010476028686412,-0.0083721419251245,0.0102421751956596
66,68,0.1222866413064593,-0.065398136832993,0.6931471805599453,19.265839339171247,15.2064700205573,2018-09-01,0.0493458741031549,-0.0255726959655024,0.1058423766994578,0.0485352934880944,0.9015403056095992,-1.3421620071894944,0.0005846171492374,0.0023837913552764,0.297653334435271,-0.2032478878522887,0.0481423427314133,-0.3631258453569241,0.6931471805599453,0.6931471805599453,19.23680232391376,19.21451134710249,0.1468082873006304,0.1232259245748799,-0.0049001611947119,0.0305693801216957,0.0488519332927914,0.0125341371859755,-0.0043524264543828,-0.0078358032898497,-1.129009765852481,0.3610315947115556,1.0544354941830705,0.0017497601245004,-0.0046769999616067,-0.0217194562334448,-0.0083721419251245
67,69,0.4381663605716959,0.4451643572999373,0.6931471805599453,19.30981403213424,15.2064700205573,2018-10-01,-0.2315966870252679,-0.0230037242388441,-0.0450735617512649,0.0263454186999796,0.8668235799180932,-1.6975451799443673,0.0005866815184836,-0.0148719459659707,0.1222866413064593,0.297653334435271,-0.065398136832993,0.0481423427314133,0.6931471805599453,0.6931471805599453,19.265839339171247,19.23680232391376,0.0493458741031549,0.1468082873006304,-0.0255726959655024,-0.0049001611947119,0.1058423766994578,0.0488519332927914,0.0485352934880944,-0.0043524264543828,0.6863156196282447,-1.3421620071894944,0.3610315947115556,0.0005846171492374,0.0017497601245004,0.0023837913552764,-0.0217194562334448
68,70,-0.3013955388002181,0.4009272903433043,0.6931471805599453,19.31819833394833,15.2064700205573,2018-11-01,0.1644059425353221,-0.0445783753454369,-0.0351934897781704,-0.1463647310552431,0.5066439887125123,-0.131028262406404,-3.456140955648835e-07,-0.0210019929369149,0.4381663605716959,0.1222866413064593,0.4451643572999373,-0.065398136832993,0.6931471805599453,0.6931471805599453,19.30981403213424,19.265839339171247,-0.2315966870252679,0.0493458741031549,-0.0230037242388441,-0.0255726959655024,-0.0450735617512649,0.1058423766994578,0.0263454186999796,0.0485352934880944,0.9015403056095992,-1.6975451799443673,-1.3421620071894944,0.0005866815184836,0.0005846171492374,-0.0148719459659707,0.0023837913552764
69,71,1.506066268759625,0.7095953431149091,0.6931471805599453,19.46204767382445,15.2064700205573,2018-12-01,0.1458338718090588,0.0032266454268485,-0.0250001688069123,-0.1006241432576917,0.3002027183501212,0.0,-0.007088385146786,0.0171278960818304,-0.3013955388002181,0.4381663605716959,0.4009272903433043,0.4451643572999373,0.6931471805599453,0.6931471805599453,19.31819833394833,19.30981403213424,0.1644059425353221,-0.2315966870252679,-0.0445783753454369,-0.0230037242388441,-0.0351934897781704,-0.0450735617512649,-0.1463647310552431,0.0263454186999796,0.8668235799180932,-0.131028262406404,-1.6975451799443673,-3.456140955648835e-07,0.0005866815184836,-0.0210019929369149,-0.0148719459659707
70,72,-1.2731041206918547,-0.7933071891875194,0.6931471805599453,19.484673147142765,15.2064700205573,2019-01-01,-0.1035293613465078,-0.0205263988994888,-0.0636997797793581,0.0312833011652875,0.177141146998176,0.0,-0.0012548414029813,0.026336212087731,1.506066268759625,-0.3013955388002181,0.7095953431149091,0.4009272903433043,0.6931471805599453,0.6931471805599453,19.46204767382445,19.31819833394833,0.1458338718090588,0.1644059425353221,0.0032266454268485,-0.0445783753454369,-0.0250001688069123,-0.0351934897781704,-0.1006241432576917,-0.1463647310552431,0.5066439887125123,0.0,-0.131028262406404,-0.007088385146786,-3.456140955648835e-07,0.0171278960818304,-0.0210019929369149
71,73,2.688328284303253,0.806947490795789,0.6931471805599453,20.064052296413976,15.2064700205573,2019-02-01,-0.0269388338371912,-0.0175318250935578,-0.1156016169710052,0.0589504904867084,-0.3326358054126617,0.0,0.0071354189185095,-0.0459350755745688,-1.2731041206918547,1.506066268759625,-0.7933071891875194,0.7095953431149091,0.6931471805599453,0.6931471805599453,19.484673147142765,19.46204767382445,-0.1035293613465078,0.1458338718090588,-0.0205263988994888,0.0032266454268485,-0.0636997797793581,-0.0250001688069123,0.0312833011652875,-0.1006241432576917,0.3002027183501212,0.0,0.0,-0.0012548414029813,-0.007088385146786,0.026336212087731,0.0171278960818304
72,74,-0.6487681467081572,1.7367315449188148,0.6931471805599453,20.06538156313103,15.2064700205573,2019-03-01,-0.0110537763046703,-0.0130905954860454,-0.0846239049925285,0.0278912900184282,-0.0961299879761004,0.0,-0.00240707826363,0.0098474454062236,2.688328284303253,-1.2731041206918547,0.806947490795789,-0.7933071891875194,0.6931471805599453,0.6931471805599453,20.064052296413976,19.484673147142765,-0.0269388338371912,-0.1035293613465078,-0.0175318250935578,-0.0205263988994888,-0.1156016169710052,-0.0636997797793581,0.0589504904867084,0.0312833011652875,0.177141146998176,0.0,0.0,0.0071354189185095,-0.0012548414029813,-0.0459350755745688,0.026336212087731
73,75,0.0468479041710949,1.2944573432008897,0.6931471805599453,19.0114141019757,15.2064700205573,2019-04-01,0.1529718876962942,-0.0417254516532423,-0.0255123775947128,0.0543858299552724,-0.3499772615521888,0.0,-0.0060783639694799,-0.0303430391212637,-0.6487681467081572,2.688328284303253,1.7367315449188148,0.806947490795789,0.6931471805599453,0.6931471805599453,20.06538156313103,20.064052296413976,-0.0110537763046703,-0.0269388338371912,-0.0130905954860454,-0.0175318250935578,-0.0846239049925285,-0.1156016169710052,0.0278912900184282,0.0589504904867084,-0.3326358054126617,0.0,0.0,-0.00240707826363,0.0071354189185095,0.0098474454062236,-0.0459350755745688
74,76,-2.594832281964706,-3.9145027570795072,0.6931471805599453,19.01384849370215,15.2064700205573,2019-05-01,-0.0628578829194355,-0.0301592418514182,-0.0658691415392835,-0.0034466060300646,-0.3628007213072717,0.3576744442718159,0.0121033594858666,0.0125472160520887,0.0468479041710949,-0.6487681467081572,1.2944573432008897,1.7367315449188148,0.6931471805599453,0.6931471805599453,19.0114141019757,20.06538156313103,0.1529718876962942,-0.0110537763046703,-0.0417254516532423,-0.0130905954860454,-0.0255123775947128,-0.0846239049925285,0.0543858299552724,0.0278912900184282,-0.0961299879761004,0.0,0.0,-0.0060783639694799,-0.00240707826363,-0.0303430391212637,0.0098474454062236
75,77,0.0447979758814582,-0.0464262448849055,0.6931471805599453,19.021220837059843,15.2064700205573,2019-06-01,0.0650094128718858,-0.0830979346367462,-0.1010242026931564,-0.0844071166429181,-1.3854185125856882,2.2724142153606826,-0.0140322111768762,-0.007007035676473,-2.594832281964706,0.0468479041710949,-3.9145027570795072,1.2944573432008897,0.6931471805599453,0.6931471805599453,19.01384849370215,19.0114141019757,-0.0628578829194355,0.1529718876962942,-0.0301592418514182,-0.0417254516532423,-0.0658691415392835,-0.0255123775947128,-0.0034466060300646,0.0543858299552724,-0.3499772615521888,0.3576744442718159,0.0,0.0121033594858666,-0.0060783639694799,0.0125472160520887,-0.0303430391212637
76,78,0.0172419610753848,-0.1428209893052638,0.6931471805599453,19.03607385881531,15.2064700205573,2019-07-01,0.0561173781715256,0.0005862225362296,0.0075360615494617,0.0124783168776403,-0.1415363324835303,0.3864261531040212,0.0072840455708744,0.0030090293516185,0.0447979758814582,-2.594832281964706,-0.0464262448849055,-3.9145027570795072,0.6931471805599453,0.6931471805599453,19.021220837059843,19.01384849370215,0.0650094128718858,-0.0628578829194355,-0.0830979346367462,-0.0301592418514182,-0.1010242026931564,-0.0658691415392835,-0.0844071166429181,-0.0034466060300646,-0.3628007213072717,2.2724142153606826,0.3576744442718159,-0.0140322111768762,0.0121033594858666,-0.007007035676473,0.0125472160520887
77,79,0.5395656081356712,-0.4869803389212421,0.6931471805599453,19.10674671683604,15.2064700205573,2019-08-01,-0.0601167682124557,-0.0503789449558746,0.0115310051683359,-0.0482993153879309,-0.1682008474777676,-0.0240378319032013,0.0067762576242182,0.004496635106066,0.0172419610753848,0.0447979758814582,-0.1428209893052638,-0.0464262448849055,0.6931471805599453,0.6931471805599453,19.03607385881531,19.021220837059843,0.0561173781715256,0.0650094128718858,0.0005862225362296,-0.0830979346367462,0.0075360615494617,-0.1010242026931564,0.0124783168776403,-0.0844071166429181,-1.3854185125856882,0.3864261531040212,2.2724142153606826,0.0072840455708744,-0.0140322111768762,0.0030090293516185,-0.007007035676473
78,80,-0.5952689638111899,0.4173361356236746,0.6931471805599453,19.1200719598863,15.2064700205573,2019-09-01,-0.050903987349153,0.0097934214164547,0.0737925436672264,0.043218958553866,1.1205457964109482,-1.5269094388189195,-0.005553847225646,-0.0176016613691603,0.5395656081356712,0.0172419610753848,-0.4869803389212421,-0.1428209893052638,0.6931471805599453,0.6931471805599453,19.10674671683604,19.03607385881531,-0.0601167682124557,0.0561173781715256,-0.0503789449558746,0.0005862225362296,0.0115310051683359,0.0075360615494617,-0.0482993153879309,0.0124783168776403,-0.1415363324835303,-0.0240378319032013,0.3864261531040212,0.0067762576242182,0.0072840455708744,0.004496635106066,0.0030090293516185
79,81,0.2514866935902802,0.0322182435495221,0.6931471805599453,19.14642915213299,15.2064700205573,2019-10-01,0.0189563909294161,0.0253151798810442,0.0987091606286727,-0.0372390199137786,0.7435158331802771,-1.2226213634040088,0.0030850874414189,-0.0071283397566448,-0.5952689638111899,0.5395656081356712,0.4173361356236746,-0.4869803389212421,0.6931471805599453,0.6931471805599453,19.1200719598863,19.10674671683604,-0.050903987349153,-0.0601167682124557,0.0097934214164547,-0.0503789449558746,0.0737925436672264,0.0115310051683359,0.043218958553866,-0.0482993153879309,-0.1682008474777676,-1.5269094388189195,-0.0240378319032013,-0.005553847225646,0.0067762576242182,-0.0176016613691603,0.004496635106066
