,Unnamed: 0,month,InVolReg,OutVolReg,InVolFin,OutVolFin,TVolFin,TVolReg,WalletReg,WalletFin,Date,Time,Price,Coal_price_EU,Ngas_price_EU,Oil_price_EU,HDD,CDD,ESI,IPI
124,159,2018-05-01,8960428.0,14914444.0,0.0,0.0,0.0,23874872.0,-42389882.0,1742144.0,2018-05-01,05/2018,16.16,89.13816457839485,6.338769096952252,64.89163562478835,84.64,0.67,111.5,125.3
125,160,2018-06-01,8859574.0,6603976.0,0.0,0.0,0.0,15463550.0,-40134284.0,1742144.0,2018-06-01,06/2018,16.51,97.90203802020896,6.378611786299024,64.38602500428155,46.6,9.57,111.7,127.5
126,161,2018-07-01,10950378.0,4048199.0,0.0,0.0,0.0,14998577.0,-33232105.0,1742144.0,2018-07-01,07/2018,19.34,102.31901420503164,6.502515172214616,63.7001540304638,8.18,31.21,111.1,125.7
127,162,2018-08-01,12389206.0,12674648.0,0.0,0.0,0.0,25063854.0,-33517547.0,1742144.0,2018-08-01,08/2018,23.2,101.60187029180015,7.00052813095506,63.321499696943455,26.29,45.65,110.8,121.1
128,163,2018-09-01,10350426.0,5168748.0,0.0,0.0,0.0,15519174.0,-28335869.0,1742144.0,2018-09-01,09/2018,24.63,97.9157732224033,8.166718441727422,67.63873402521658,79.66,10.45,110.6,121.6
129,164,2018-10-01,30689323.0,8909221.0,0.0,0.0,0.0,39598544.0,-6555767.0,1742144.0,2018-10-01,10/2018,18.49,94.67955416231278,7.654964062817833,70.07140369209334,203.58,0.28,110.5,118.5
130,165,2018-11-01,17500255.0,7648762.0,0.0,0.0,0.0,25149017.0,3295726.0,1742144.0,2018-11-01,11/2018,22.7,88.61616961379431,7.271117280645729,57.33262954165567,344.6,0.0,110.4,114.2
131,166,2018-12-01,177106227.0,44040072.0,0.0,0.0,0.0,221146299.0,136361881.0,1742144.0,2018-12-01,12/2018,27.06,89.04602951510893,7.006537579137386,49.59592410400562,468.82,0.0,109.1,117.7
132,167,2019-01-01,27813179.0,15012184.0,0.0,0.0,0.0,42825363.0,149162876.0,1742144.0,2019-01-01,01/2019,23.9,86.33496846531185,6.361548032104065,51.91836019621584,561.65,0.0,107.6,123.2
133,168,2019-02-01,311178335.0,55611329.0,0.0,0.0,0.0,366789664.0,404729882.0,1742144.0,2019-02-01,02/2019,23.13,84.0630781428949,5.290985042903709,56.49722491410448,399.84,0.0,107.3,113.7
134,169,2019-03-01,218236626.0,172674720.0,0.0,0.0,0.0,390911346.0,450291788.0,1742144.0,2019-03-01,03/2019,22.82,82.39249690320297,4.582140925614936,58.75951159086887,362.26,0.0,106.6,115.7
135,170,2019-04-01,636072231.0,1171794548.0,0.0,0.0,0.0,1807866779.0,-85430529.0,1742144.0,2019-04-01,04/2019,27.43,77.21124755294537,4.379943779747286,63.35646912261969,252.28,0.0,104.9,109.6
136,171,2019-05-01,4853164.0,5966066.0,0.0,0.0,0.0,10819230.0,-86543431.0,1742144.0,2019-05-01,05/2019,25.45,73.59856951274027,3.881140182431829,63.05766651765757,172.42,0.86,105.2,112.1
137,172,2019-06-01,27184784.0,13154744.0,0.0,0.0,0.0,40339528.0,-72513391.0,1742144.0,2019-06-01,06/2019,27.5,64.19020632250066,3.1771951760116885,56.05242185424599,35.51,25.75,103.2,110.7
138,173,2019-07-01,7909103.0,4189431.0,0.0,0.0,0.0,12098534.0,-68793719.0,1742144.0,2019-07-01,07/2019,29.38,64.2538776965591,3.227287756828312,57.05116776609022,29.48,38.84,102.4,111.3
139,174,2019-08-01,10523853.0,4987401.0,0.0,0.0,0.0,15511254.0,-63257267.0,1742144.0,2019-08-01,08/2019,27.37,58.91605248966385,3.3046693873898976,53.2536401222362,23.34,37.87,102.7,112.2
140,175,2019-09-01,9153949.0,4789951.0,0.0,0.0,0.0,13943900.0,-58893269.0,1742144.0,2019-09-01,09/2019,25.76,59.93275172664486,3.82157005174482,56.64303889494729,92.61,6.66,102.1,108.7
141,176,2019-10-01,8427714.0,1472193.0,0.0,0.0,0.0,9899907.0,-51937748.0,1742144.0,2019-10-01,10/2019,26.35,62.60743689496065,4.575425547697458,53.7139238215869,206.02,0.55,102.0,107.3
142,177,2019-11-01,18946714.0,9260503.0,0.0,0.0,0.0,28207217.0,-42251537.0,1742144.0,2019-11-01,11/2019,25.94,60.61894851144692,4.660215561768166,56.77314270201792,350.37,0.01,103.0,107.2
143,178,2019-12-01,147692243.0,27742231.0,0.0,0.0,0.0,175434474.0,77698475.0,1742144.0,2019-12-01,12/2019,25.18,59.55187618104923,4.15771817906056,59.254926662467376,423.51,0.0,103.6,106.4
144,179,2020-01-01,33509826.0,13430615.0,0.0,0.0,0.0,46940441.0,97777686.0,1742144.0,2020-01-01,01/2020,24.31,62.75675675675675,3.2733192317747744,57.29729729729729,456.86,0.0,105.3,108.0
145,180,2020-02-01,354113368.0,53150024.0,0.0,0.0,0.0,407263392.0,398741030.0,1742144.0,2020-02-01,02/2020,24.02,62.02659330582301,2.666459093131591,50.4355800091701,374.8,0.0,105.7,108.6
146,181,2020-03-01,223574564.0,186212380.0,0.0,0.0,0.0,409786944.0,436103214.0,1742144.0,2020-03-01,03/2020,18.42,60.32721684895597,2.457623051387508,29.811081984995024,374.24,0.0,94.5,95.7
147,182,2020-04-01,512694409.0,1042268107.0,0.0,0.0,0.0,1554962516.0,-93470484.0,1742144.0,2020-04-01,04/2020,20.39,53.90351684772601,1.952051801988584,21.48775547781256,248.51,0.0,57.6,86.4
148,183,2020-05-01,7929856.0,7766368.0,0.0,0.0,0.0,15696224.0,-93306996.0,1742144.0,2020-05-01,05/2020,22.18,48.14712896716199,1.4448403760044028,28.453494771601537,161.06,2.33,62.0,101.7
149,184,2020-06-01,5285957.0,10741310.0,0.0,0.0,0.0,16027267.0,-98762349.0,1742144.0,2020-06-01,06/2020,27.68,46.38827187916482,1.5567935248156377,35.4775655264327,36.04,8.36,73.8,99.3
150,185,2020-07-01,5025977.0,3827623.0,0.0,0.0,0.0,8853600.0,-97563995.0,1742144.0,2020-07-01,07/2020,27.22,44.97949925848381,1.5711729010468465,37.34624443862863,30.96,35.25,82.7,95.9
151,186,2020-08-01,4710575.0,4266251.0,0.0,0.0,0.0,8976826.0,-97119671.0,1742144.0,2020-08-01,08/2020,29.53,42.39093676022996,2.4195947554362527,37.41968211024687,26.18,41.94,89.4,96.6
152,187,2020-09-01,12194726.0,8104258.0,0.0,0.0,0.0,20298984.0,-93029203.0,1742144.0,2020-09-01,09/2020,27.5,46.30257801899593,3.3515429635939618,34.845658073270016,81.08,10.18,94.5,95.8
153,188,2020-10-01,9086469.0,6237258.0,0.0,0.0,0.0,15323727.0,-90179992.0,1742144.0,2020-10-01,10/2020,24.19,49.59660297239915,4.152518393341826,34.36942675159236,211.16,0.58,95.3,105.1
154,189,2020-11-01,18504684.0,10993263.0,0.0,0.0,0.0,29497947.0,-82668571.0,1742144.0,2020-11-01,11/2020,29.6,54.40108126372699,4.0850135201554325,36.51799290420679,319.68,0.02,92.0,102.4
155,190,2020-12-01,146300615.0,29305883.0,0.0,0.0,0.0,175606498.0,34326161.0,1742144.0,2020-12-01,12/2020,32.94,68.22514379622021,4.811919717370583,40.977814297452746,438.59,0.0,96.7,101.1
